0.078539 0.410012
0.585402 0.010388
0.271961 0.847580
0.578142 0.847360
0.778620 0.825952
0.092811 0.264538
0.398252 0.878408
0.194293 0.419123
0.335278 0.478333
0.789908 0.013791
0.448554 0.980214
0.402602 0.850265
0.334499 0.529621
0.061649 0.931937
0.166543 0.128111
0.933063 0.085258
0.171607 0.983172
0.539155 0.196617
0.506468 0.570566
0.304595 0.199578
0.001445 0.325579
0.943921 0.289638
0.038033 0.476173
0.848157 0.218412
0.096143 0.977277
0.222898 0.870484
0.953361 0.241623
0.757637 0.133442
0.450828 0.605905
0.813590 0.067044
0.162042 0.010719
0.066264 0.440832
0.209323 0.705611
0.184680 0.099374
0.350308 0.924219
0.886057 0.627946
0.396838 0.957958
0.156021 0.662828
0.927785 0.238051
0.353421 0.284307
0.946272 0.952398
0.696484 0.991950
0.048646 0.804073
0.289628 0.593936
0.194790 0.772249
0.727768 0.835290
0.107525 0.598805
0.972919 0.172486
0.752950 0.856236
0.735321 0.835291
0.266661 0.532770
0.093303 0.769863
0.151005 0.151850
0.256352 0.939743
0.346166 0.511415
0.974863 0.006662
0.741483 0.513937
0.915508 0.100429
0.342269 0.940164
0.848828 0.509422
0.103943 0.249605
0.466557 0.971647
0.088388 0.426435
0.288207 0.541220
0.563545 0.898528
0.733696 0.492755
0.407407 0.229690
0.784425 0.287248
0.914622 0.834647
0.126221 0.044572
0.774694 0.390717
0.499850 0.275629
0.442125 0.976524
0.291339 0.786951
0.442154 0.527723
0.952178 0.286782
0.132830 0.261625
0.780613 0.466400
0.827972 0.766040
0.942412 0.731359
0.354574 0.126219
0.890251 0.333188
0.657422 0.453541
0.534914 0.288602
0.536921 0.294076
0.274189 0.030361
0.863657 0.287372
0.580569 0.478823
0.398184 0.625120
0.117883 0.277748
0.175988 0.264960
0.439051 0.838189
0.854840 0.134519
0.594737 0.300327
0.209046 0.737146
0.168766 0.438756
0.279447 0.443641
0.252680 0.672532
0.100214 0.794913
0.667102 0.294560
0.439386 0.983902
0.592458 0.758767
0.421740 0.441805
0.411199 0.191433
0.362519 0.017217
0.765872 0.861175
0.401307 0.003475
0.586858 0.759659
0.057638 0.322429
0.571546 0.723483
0.295922 0.981037
0.522479 0.552658
0.128532 0.298336
0.136098 0.237409
0.241910 0.406690
0.595811 0.789290
0.439721 0.797432
0.386195 0.392359
0.877002 0.776038
0.050620 0.769801
0.120745 0.766950
0.275613 0.358617
0.733081 0.235898
0.352602 0.897028
0.910205 0.183490
0.895341 0.815428
0.809017 0.001595
0.629835 0.141764
0.787040 0.643350
0.062638 0.780869
0.497190 0.758285
0.011885 0.278337
0.357044 0.758277
0.387381 0.831165
0.094123 0.710364
0.959438 0.929015
0.933384 0.279879
0.587737 0.383328
0.836931 0.090905
0.250238 0.300544
0.564910 0.749543
0.426180 0.449124
0.643566 0.805596
0.621436 0.410164
0.333057 0.479284
0.806137 0.696543
0.032574 0.752427
0.691026 0.476569
0.286817 0.072130
0.672719 0.529522
0.627982 0.381843
0.166256 0.486950
0.902657 0.262266
0.486459 0.958975
0.159539 0.919329
0.803562 0.372869
0.742164 0.468777
0.181575 0.553828
0.915380 0.726061
0.823590 0.797038
0.848603 0.081624
0.634114 0.465915
0.225678 0.556210
0.393921 0.974439
0.425378 0.633333
0.544230 0.333941
0.810954 0.879384
0.382284 0.709251
0.107157 0.045940
0.195705 0.980317
0.979123 0.214552
0.759812 0.126421
0.254728 0.161733
0.616885 0.208640
0.553339 0.992655
0.044508 0.974656
0.261100 0.039999
0.223820 0.312026
0.631054 0.734969
0.152897 0.119840
0.500695 0.743173
0.488503 0.188819
0.998405 0.271791
0.376567 0.192502
0.334775 0.957597
0.697213 0.569804
0.941470 0.064017
0.052085 0.286312
0.008499 0.387518
0.875825 0.850234
0.051473 0.984176
0.564433 0.108857
0.687515 0.423198
0.850579 0.058895
0.413775 0.673732
0.923638 0.319446
0.110736 0.590951
0.581851 0.138965
0.060824 0.176061
0.797952 0.272315
0.198155 0.178449
0.047091 0.398825
0.123276 0.455115
0.138187 0.892969
0.078902 0.505092
0.571540 0.107787
0.251340 0.864417
0.176863 0.277752
0.417697 0.533731
0.372952 0.225583
0.383068 0.210947
0.772451 0.224833
0.280702 0.582810
0.323614 0.760536
0.166329 0.979066
0.034439 0.493189
0.520558 0.808444
0.841406 0.017662
0.967366 0.503062
0.306145 0.528191
0.469157 0.377073
0.382352 0.124733
0.540298 0.189537
0.611632 0.785602
0.514389 0.696050
0.151106 0.332787
0.515375 0.631851
0.256588 0.915705
0.264702 0.479994
0.366458 0.842230
0.127768 0.059150
0.278408 0.390330
0.546557 0.203043
0.463943 0.975871
0.860605 0.495381
0.781193 0.190622
0.669256 0.513814
0.516324 0.182574
0.896983 0.851484
0.610570 0.590862
0.398088 0.844196
0.703990 0.660124
0.238871 0.956520
0.983788 0.710655
0.985375 0.529838
0.854767 0.205501
0.558520 0.076251
0.493813 0.042333
0.076187 0.511756
0.122270 0.477487
0.544983 0.997474
0.301957 0.535985
0.450727 0.990566
0.210348 0.370334
0.565342 0.310500
0.028424 0.700365
0.411895 0.715084
0.372998 0.714367
0.997342 0.974832
0.859927 0.326701
0.573124 0.796250
0.235439 0.503257
0.931745 0.025462
0.150018 0.829961
0.896834 0.350086
0.699076 0.087089
0.341133 0.367546
0.375896 0.429367
0.232974 0.678124
0.705983 0.600982
0.896705 0.462718
0.718028 0.926799
0.521169 0.897276
0.728571 0.287126
0.241771 0.093844
0.229996 0.451968
0.953773 0.534774
0.882075 0.055208
0.965903 0.042540
0.821326 0.936087
0.979476 0.022013
0.418521 0.050897
0.359442 0.078977
0.312385 0.146922
0.676497 0.249639
0.285113 0.881614
0.741176 0.894136
0.931196 0.938414
0.850706 0.604620
0.595179 0.820943
0.339232 0.173222
0.877260 0.479138
0.190113 0.111691
0.664983 0.220781
0.796127 0.368287
0.264111 0.506947
0.473333 0.919169
0.166852 0.315533
0.707103 0.277248
0.293174 0.287100
0.406487 0.383614
0.323044 0.827829
0.767683 0.397321
0.264426 0.453279
0.978328 0.207353
0.557191 0.764477
0.801795 0.706361
0.035986 0.769741
0.179960 0.813481
0.732654 0.579564
0.727901 0.710105
0.328660 0.838539
0.550373 0.792381
0.054975 0.118704
0.882264 0.969470
0.810235 0.219600
0.631829 0.627395
0.928451 0.152670
0.798280 0.483537
0.397699 0.699851
0.752711 0.130764
0.982761 0.815136
0.370696 0.258129
0.765981 0.288556
0.069621 0.837929
0.425880 0.113549
0.777158 0.766275
0.387992 0.699256
0.702573 0.982787
0.603593 0.138609
0.623807 0.589672
0.683215 0.323894
0.650569 0.795422
0.015232 0.117333
0.842862 0.004929
0.117940 0.983585
0.820895 0.218172
0.731869 0.788406
0.988939 0.520199
0.922927 0.099359
0.130307 0.642895
0.485802 0.074284
0.989649 0.867971
0.087727 0.032373
0.700803 0.434147
0.717421 0.403744
0.921888 0.688161
0.105333 0.168983
0.712207 0.338235
0.471212 0.055303
0.870970 0.658884
0.676115 0.386724
0.341754 0.465838
0.874430 0.852792
0.072775 0.536804
0.994947 0.121854
0.008031 0.082109
0.496401 0.976170
0.905646 0.003148
0.040823 0.187900
0.969062 0.117092
0.936130 0.020761
0.718336 0.534582
0.130669 0.070514
0.924423 0.160702
0.482893 0.770541
0.486710 0.990331
0.892682 0.138329
0.623429 0.311931
0.165534 0.967285
0.178820 0.130313
0.488260 0.436038
0.204363 0.179461
0.809085 0.725579
0.765836 0.296827
0.125410 0.410432
0.373112 0.766370
0.425294 0.885014
0.597626 0.917689
0.941732 0.295885
0.746885 0.682736
0.426857 0.899234
0.103948 0.182014
0.911850 0.062112
0.625263 0.468354
0.237442 0.797717
0.560807 0.687247
0.848880 0.479910
0.341252 0.130204
0.403451 0.415684
0.719156 0.797687
0.109555 0.860303
0.404117 0.292224
0.905632 0.996008
0.357567 0.957539
0.061079 0.630039
0.091439 0.549895
0.014260 0.823348
0.379970 0.660105
0.422927 0.160554
0.887392 0.136544
0.291220 0.400565
0.304269 0.527358
0.189010 0.855667
0.697518 0.685113
0.711035 0.191808
0.866620 0.359783
0.753626 0.284867
0.965128 0.200510
0.228736 0.913502
0.054914 0.369016
0.126900 0.932179
0.239051 0.801407
0.219192 0.723283
0.556607 0.953326
0.471238 0.896500
0.990578 0.101505
0.634326 0.645721
0.578536 0.116950
0.068492 0.461062
0.629505 0.145037
0.587870 0.081846
0.233742 0.327258
0.690835 0.498940
0.276567 0.856564
0.303566 0.260029
0.399809 0.036378
0.772089 0.594798
0.175352 0.503075
0.517582 0.144911
0.758491 0.004329
0.593028 0.965109
0.842283 0.019387
0.179341 0.249312
0.418462 0.186138
0.894057 0.086624
0.310257 0.414489
0.527507 0.495004
0.954473 0.812456
0.420742 0.827061
0.012883 0.408997
0.245380 0.522594
0.729465 0.099466
0.240014 0.115918
0.548912 0.908285
0.157276 0.560074
0.039197 0.338373
0.334844 0.791238
0.955368 0.726659
0.310720 0.864718
0.504212 0.275510
0.396623 0.287463
0.506238 0.048462
0.582510 0.343760
0.840950 0.251493
0.321593 0.854782
0.757973 0.005103
0.699114 0.258148
0.232116 0.008760
0.581204 0.173415
0.559110 0.297885
0.092236 0.966389
0.285670 0.217248
0.501392 0.252008
0.014185 0.888083
0.065411 0.398885
0.954168 0.362882
0.614515 0.696235
0.242096 0.160662
0.544089 0.911557
0.240651 0.495879
0.401907 0.619587
0.524879 0.849320
0.303912 0.636539
0.127050 0.852747
0.542532 0.335726
0.387611 0.327506
0.482406 0.574611
0.086125 0.790033
0.374756 0.505050
0.005096 0.521450
0.650223 0.653397
0.525697 0.300799
0.440767 0.396290
0.307539 0.971042
0.599913 0.800536
0.775684 0.737477
0.299467 0.926715
0.034100 0.147024
0.535721 0.116114
0.216904 0.865486
0.039252 0.506577
0.668219 0.708614
0.089231 0.760105
0.830705 0.709218
0.310864 0.657245
0.359114 0.694970
0.415706 0.627977
0.987018 0.777770
0.178812 0.810506
0.672187 0.300986
0.737686 0.454021
0.449366 0.294130
0.276282 0.494929
0.064798 0.471653
0.324195 0.054520
0.848955 0.747001
0.091090 0.383715
0.101830 0.942114
0.317235 0.462267
0.476932 0.761259
0.491795 0.801065
0.228864 0.606249
0.599650 0.522199
0.492544 0.312816
0.071434 0.190996
0.801232 0.591051
0.331446 0.301204
0.784105 0.604557
0.435054 0.456562
0.221816 0.957293
0.495829 0.064348
0.638036 0.391482
0.851356 0.468843
0.345863 0.746852
0.352103 0.916008
0.221823 0.787721
0.131720 0.183622
0.466046 0.816592
0.789356 0.841542
0.244148 0.706803
0.071837 0.393233
0.127334 0.359382
0.010684 0.095497
0.096993 0.571910
0.109714 0.158155
0.919848 0.961321
0.487973 0.879484
0.979513 0.363419
0.405255 0.678908
0.821978 0.116845
0.254373 0.988353
0.817972 0.250778
0.847162 0.663107
0.269119 0.251340
0.101061 0.090683
0.583320 0.526601
0.320735 0.860970
0.960898 0.595285
0.580018 0.806187
0.205759 0.364444
0.010883 0.190576
0.215419 0.907016
0.900981 0.543339
0.530632 0.793570
0.861825 0.331104
0.206111 0.695913
0.939799 0.103703
0.277442 0.196542
0.105660 0.969126
0.299950 0.835860
0.797731 0.258273
0.532447 0.472037
0.517614 0.830340
0.431814 0.546822
0.385572 0.503623
0.217242 0.313216
0.366056 0.193929
0.591237 0.295805
0.759303 0.916628
0.710671 0.608420
0.226108 0.241698
0.561948 0.203163
0.657278 0.666309
0.350213 0.866803
0.381448 0.027571
0.324612 0.003649
0.286804 0.754286
0.276156 0.319705
0.676595 0.358760
0.089430 0.530082
0.218463 0.043150
0.304612 0.701631
0.126020 0.612133
0.959851 0.022905
0.009681 0.215804
0.800901 0.709990
0.941835 0.735880
0.133945 0.415549
0.776616 0.206805
0.200516 0.577747
0.312218 0.069454
0.175275 0.447681
0.658132 0.842188
0.068082 0.231634
0.179586 0.260140
0.773566 0.301885
0.742733 0.324671
0.005082 0.114833
0.262543 0.411868
0.123976 0.564951
0.141318 0.666576
0.863511 0.127141
0.042451 0.034155
0.067026 0.479864
0.369564 0.505169
0.956433 0.267505
0.961996 0.774972
0.398612 0.275088
0.546576 0.471919
0.467555 0.300438
0.540226 0.203697
0.237609 0.580725
0.867929 0.501093
0.165411 0.283820
0.613349 0.066140
0.350565 0.554730
0.594806 0.951663
0.955470 0.896231
0.253303 0.586973
0.134943 0.271502
0.117248 0.980194
0.118103 0.592617
0.231805 0.952236
0.568955 0.951661
0.191091 0.426917
0.523118 0.665587
0.746575 0.049310
0.401220 0.690034
0.410741 0.301982
0.553267 0.319959
0.985174 0.759980
0.384675 0.827178
0.101224 0.238478
0.790402 0.269399
0.011368 0.279765
0.521501 0.070240
0.793233 0.874207
0.939299 0.865648
0.594972 0.794645
0.218986 0.698353
0.511937 0.494110
0.406179 0.122116
0.125017 0.646405
0.823794 0.160577
0.991995 0.502052
0.629120 0.460322
0.929512 0.616882
0.750917 0.306465
0.673927 0.655243
0.756063 0.698385
0.171567 0.143284
0.025079 0.528769
0.514760 0.501607
0.860348 0.572908
0.438561 0.867343
0.795031 0.889439
0.680755 0.093394
0.706250 0.452532
0.189545 0.935574
0.313574 0.680092
0.104707 0.233897
0.381773 0.802783
0.513423 0.462040
0.400212 0.107777
0.295232 0.370696
0.369269 0.967714
0.564003 0.298183
0.895332 0.198066
0.139090 0.848762
0.110059 0.681032
0.952049 0.764738
0.192447 0.093603
0.814318 0.458072
0.848972 0.249768
0.232869 0.666998
0.402005 0.832356
0.763943 0.505192
0.664224 0.588187
0.635857 0.613770
