0.000195 0.272127
0.000455 0.654643
0.000916 0.391612
0.000771 0.966173
0.000991 0.659828
0.000267 0.489565
0.000411 0.905409
0.000739 0.423140
0.000618 0.388120
0.000365 0.127398
0.000564 0.475964
0.000279 0.683714
0.000119 0.004638
0.000667 0.206805
0.000001 0.016475
0.000925 0.554580
0.000319 0.360656
0.000465 0.817330
0.000175 0.933339
0.000882 0.821688
0.000475 0.990864
0.000894 0.031880
0.000319 0.366401
0.000100 0.672879
0.000153 0.566572
0.000980 0.478076
0.000892 0.987341
0.000387 0.510741
0.000770 0.935885
0.000811 0.622391
0.000856 0.392881
0.000485 0.155852
0.000406 0.830346
0.000362 0.078232
0.000857 0.410709
0.000243 0.078235
0.000575 0.660612
0.000744 0.500684
0.000868 0.583711
0.000073 0.227754
0.000525 0.829905
0.000626 0.513851
0.000873 0.669809
0.000486 0.168687
0.000399 0.700319
0.000225 0.774188
0.000621 0.436323
0.000349 0.859556
0.000579 0.726706
0.000591 0.937720
0.000387 0.504746
0.000929 0.610828
0.000755 0.688846
0.000379 0.375063
0.000207 0.481764
0.000691 0.617056
0.000358 0.015950
0.000336 0.639220
0.000549 0.218923
0.000297 0.991721
0.000637 0.709212
0.000098 0.644117
0.000403 0.765278
0.000456 0.661835
0.000806 0.538171
0.000058 0.972043
0.000456 0.672307
0.000382 0.416691
0.000202 0.403351
0.000563 0.459020
0.000685 0.511822
0.000869 0.597994
0.000889 0.936305
0.000389 0.539839
0.000200 0.366168
0.000998 0.779963
0.000881 0.811693
0.000179 0.016627
0.000793 0.327837
0.000949 0.950180
0.000277 0.657191
0.000383 0.431914
0.000205 0.448885
0.000005 0.076777
0.000972 0.334376
0.000209 0.504484
0.000054 0.906654
0.000064 0.071101
0.000372 0.246264
0.000877 0.734275
0.000716 0.030515
0.000606 0.184556
0.000176 0.959776
0.000464 0.790892
0.000926 0.556686
0.000661 0.102073
0.000583 0.805728
0.000751 0.630422
0.000030 0.495847
0.000145 0.444660
0.000081 0.356255
0.000282 0.739868
0.000427 0.178408
0.000119 0.003050
0.000211 0.543811
0.000280 0.705565
0.000322 0.413734
0.000225 0.777522
0.000817 0.730911
0.000090 0.516328
0.000060 0.010650
0.000734 0.337676
0.000660 0.088298
0.000950 0.963531
0.000618 0.393277
0.000967 0.245124
0.000763 0.827865
0.000947 0.911384
0.000825 0.864116
0.000690 0.602154
0.000545 0.158636
0.000037 0.630038
0.000705 0.853060
0.000748 0.579362
0.000456 0.670930
0.000169 0.848407
0.000982 0.505328
0.000378 0.358189
0.000001 0.016819
0.000693 0.650263
0.000773 0.998050
0.000664 0.162273
0.000350 0.889006
0.000380 0.379454
0.000957 0.077186
0.000695 0.686812
0.000797 0.386817
0.000288 0.848819
0.000147 0.474690
0.000455 0.639945
0.000083 0.392194
0.000414 0.952086
0.000831 0.973841
0.000225 0.782563
0.000821 0.797255
0.000301 0.055827
0.000390 0.552221
0.000117 0.961812
0.000732 0.305674
0.000109 0.840238
0.000062 0.038536
0.000916 0.390266
0.000188 0.166259
0.000703 0.811408
0.000561 0.425782
0.000943 0.846942
0.000442 0.427444
0.000218 0.662788
0.000564 0.478328
0.000946 0.905147
0.000199 0.339285
0.000093 0.565102
0.000709 0.923834
0.000907 0.242637
0.000142 0.391097
0.000637 0.698216
0.000640 0.762995
0.000738 0.407816
0.000165 0.770104
0.000335 0.638077
0.000353 0.941200
0.000200 0.366967
0.000915 0.372703
0.000294 0.944144
0.000359 0.037066
0.000853 0.330113
0.000990 0.642281
0.000615 0.341162
0.000915 0.385640
0.000282 0.741269
0.000742 0.467359
0.000629 0.570701
0.000234 0.926403
0.000415 0.974391
0.000662 0.121326
0.000117 0.963652
0.000532 0.941353
0.000566 0.514361
0.000520 0.747063
0.000680 0.425106
0.000004 0.074984
0.000107 0.794970
0.000374 0.278282
0.000649 0.909834
0.000263 0.425491
0.000635 0.676647
0.000438 0.357085
0.000616 0.358990
0.000324 0.442903
0.000203 0.417807
0.000320 0.370932
0.000401 0.732415
0.000325 0.457938
0.000815 0.702251
0.000977 0.412045
0.000107 0.802616
0.000244 0.103099
0.000578 0.707015
0.000424 0.123898
0.000192 0.230921
0.000966 0.235678
0.000558 0.370418
0.000290 0.870295
0.000253 0.248153
0.000400 0.717819
0.000599 0.067192
0.000571 0.604583
0.000170 0.852226
0.000224 0.772122
0.000671 0.274409
0.000337 0.668718
0.000837 0.069276
0.000167 0.807201
0.000415 0.967668
0.000997 0.758871
0.000160 0.680790
0.000412 0.922181
0.000725 0.178519
0.000626 0.527633
0.000108 0.811358
0.000676 0.364334
0.000973 0.359851
0.000031 0.513042
0.000592 0.941399
0.000841 0.126307
0.000037 0.618385
0.000086 0.444161
0.000263 0.417524
0.000518 0.708941
0.000345 0.795004
0.000322 0.412459
0.000492 0.261594
0.000668 0.222301
0.000888 0.917522
0.000281 0.729874
0.000262 0.402818
0.000232 0.906697
0.000963 0.178968
0.000906 0.218993
0.000722 0.128916
0.000494 0.308536
0.000060 0.001134
0.000950 0.964698
0.000231 0.881918
0.000262 0.399719
0.000440 0.391654
0.000431 0.237435
0.000611 0.265536
0.000533 0.951840
0.000166 0.792660
0.000507 0.514636
0.000470 0.906973
0.000649 0.905427
0.000497 0.355847
0.000515 0.653358
0.000640 0.755466
0.000265 0.445918
0.000847 0.229967
0.000585 0.828167
0.000393 0.612750
0.000348 0.841602
